user_id,product_id,count
60694,27104,1
65897,27104,27
69173,27104,2
71839,27104,4
74840,27104,4
77917,27104,4
81140,27104,6
89513,27104,6
90654,27104,5
97899,27104,4
101141,27104,3
103142,27104,5
104288,27104,4
106022,27104,1
106161,27104,19
106638,27104,6
108564,27104,10
119078,27104,1
129784,27104,5
132872,27104,18
144148,27104,2
144889,27104,9
147885,27104,4
148812,27104,1
149399,27104,1
151292,27104,1
151378,27104,19
152144,27104,1
159591,27104,3
161695,27104,2
167069,27104,4
178241,27104,7
181209,27104,1
191198,27104,2
2258,27336,2
3830,27336,3
15124,27336,2
31310,27336,5
43758,27336,1
58311,27336,1
60425,27336,3
69173,27336,11
71839,27336,1
74840,27336,1
77917,27336,2
90654,27336,5
91925,27336,5
106638,27336,1
108564,27336,1
109709,27336,6
110993,27336,1
129784,27336,1
144889,27336,8
147885,27336,1
148812,27336,3
151378,27336,3
178241,27336,1
182401,27336,9
2258,27509,1
16274,27509,2
25276,27509,2
43758,27509,2
60694,27509,1
65897,27509,8
74840,27509,1
77917,27509,2
81140,27509,8
106022,27509,2
106161,27509,12
106638,27509,3
110789,27509,1
144889,27509,2
180067,27509,1
2258,27521,2
2335,27521,1
5557,27521,1
15229,27521,9
16274,27521,4
23297,27521,35
43758,27521,14
60425,27521,1
77917,27521,4
81140,27521,4
104288,27521,2
106161,27521,15
106638,27521,3
108564,27521,6
110993,27521,2
111923,27521,6
132872,27521,6
144889,27521,14
147885,27521,8
148812,27521,4
151378,27521,3
152144,27521,1
178241,27521,4
182401,27521,4
201268,27521,62
2258,27548,2
3830,27548,2
5557,27548,1
33731,27548,1
58965,27548,1
90654,27548,1
99132,27548,1
110993,27548,4
111923,27548,3
129784,27548,1
129928,27548,26
144148,27548,1
147885,27548,1
151378,27548,1
176478,27548,18
181209,27548,2
196710,27548,2
2258,27683,1
3830,27683,19
69173,27683,1
77917,27683,1
90654,27683,2
106022,27683,1
106161,27683,1
144148,27683,1
147885,27683,5
148812,27683,2
151378,27683,4
2258,27695,5
15503,27695,8
43365,27695,1
58965,27695,3
77917,27695,5
106022,27695,9
106161,27695,11
106638,27695,3
108564,27695,21
137311,27695,22
144889,27695,4
180067,27695,2
2258,27845,26
2335,27845,11
5557,27845,9
16274,27845,6
21469,27845,1
23297,27845,13
24609,27845,3
43365,27845,3
43758,27845,16
58965,27845,2
60425,27845,38
69173,27845,28
81140,27845,14
104288,27845,1
106022,27845,2
106638,27845,4
109709,27845,39
110789,27845,1
129784,27845,6
133970,27845,6
137311,27845,5
144148,27845,7
147271,27845,17
148812,27845,1
151378,27845,1
152144,27845,16
178241,27845,5
180067,27845,1
196710,27845,1
2258,27925,1
69173,27925,2
89513,27925,1
104288,27925,1
106022,27925,1
109709,27925,1
147271,27925,1
152144,27925,5
180067,27925,2
182401,27925,3
185080,27925,1
2258,28278,1
43758,28278,11
58965,28278,4
106161,28278,2
106638,28278,1
144889,28278,4
147885,28278,1
151378,28278,1
182401,28278,5
2258,28289,4
15124,28289,1
15229,28289,1
16274,28289,1
23297,28289,2
25276,28289,3
43365,28289,12
43758,28289,1
58965,28289,3
60425,28289,2
65897,28289,1
71839,28289,16
81140,28289,11
106022,28289,20
106161,28289,3
109709,28289,2
119078,28289,4
132872,28289,12
137311,28289,3
148812,28289,1
151378,28289,3
167069,28289,1
201268,28289,1
2258,28769,2
43365,28769,1
81140,28769,1
106161,28769,1
119078,28769,1
129784,28769,3
148812,28769,1
182401,28769,6
2258,28985,2
2335,28985,3
3830,28985,3
5557,28985,1
15124,28985,9
16274,28985,1
21469,28985,5
23297,28985,4
25276,28985,5
31310,28985,3
43365,28985,13
58965,28985,2
65897,28985,17
69173,28985,16
71839,28985,1
74840,28985,1
77917,28985,2
90654,28985,2
108564,28985,3
109709,28985,4
143961,28985,1
144889,28985,1
147885,28985,17
148812,28985,7
151378,28985,11
151994,28985,2
152144,28985,3
155299,28985,7
167069,28985,3
182401,28985,13
2258,29398,1
15124,29398,2
65897,29398,3
76678,29398,2
106638,29398,5
108564,29398,1
109709,29398,3
143961,29398,1
147885,29398,1
148812,29398,1
182401,29398,2
2258,29418,1
21469,29418,1
33142,29418,1
76678,29418,7
81140,29418,1
90654,29418,1
2258,29662,1
3830,29662,1
15229,29662,3
25276,29662,1
48292,29662,1
65897,29662,2
76678,29662,3
104288,29662,1
106638,29662,4
108564,29662,5
109709,29662,1
111923,29662,1
119078,29662,10
133970,29662,1
143961,29662,1
151378,29662,1
151994,29662,1
180067,29662,2
182401,29662,3
2258,29898,1
58965,29898,3
65897,29898,2
84047,29898,1
106161,29898,4
2258,30353,21
3830,30353,1
4694,30353,3
11912,30353,2
24609,30353,1
59979,30353,37
116255,30353,7
116571,30353,1
143961,30353,1
161695,30353,1
182401,30353,1
185080,30353,11
2258,30391,4
3830,30391,42
5557,30391,1
11912,30391,3
15124,30391,4
16274,30391,2
23297,30391,27
42113,30391,1
43365,30391,7
43758,30391,24
58965,30391,4
60425,30391,1
69173,30391,18
71839,30391,3
72203,30391,1
74840,30391,1
76678,30391,9
77917,30391,7
84047,30391,2
90654,30391,24
99497,30391,2
106022,30391,5
106161,30391,3
106638,30391,3
108564,30391,7
109709,30391,4
110789,30391,1
111923,30391,3
114060,30391,1
129784,30391,1
132872,30391,6
137311,30391,3
143961,30391,2
144889,30391,1
147271,30391,18
147885,30391,1
148812,30391,2
151378,30391,16
152144,30391,2
155299,30391,1
167069,30391,1
178241,30391,8
181697,30391,1
182401,30391,18
2258,30489,7
2335,30489,1
5557,30489,11
15229,30489,3
21469,30489,1
23297,30489,2
33142,30489,25
43365,30489,1
58965,30489,4
60425,30489,1
65897,30489,32
69173,30489,2
71839,30489,1
77917,30489,1
81140,30489,3
91925,30489,1
104288,30489,1
106022,30489,1
106161,30489,1
119078,30489,13
129784,30489,13
132872,30489,5
147271,30489,7
151378,30489,1
152144,30489,1
178241,30489,2
180067,30489,2
201268,30489,46
2258,30668,1
2258,31215,11
3830,31215,1
15124,31215,2
21469,31215,1
33731,31215,38
60694,31215,40
71839,31215,2
75304,31215,5
84047,31215,1
90654,31215,1
104288,31215,1
106638,31215,2
110993,31215,2
116571,31215,2
132872,31215,1
143961,31215,3
147271,31215,22
191198,31215,1
2258,31717,4
3830,31717,15
11912,31717,2
15503,31717,6
16274,31717,3
23297,31717,5
24609,31717,1
25276,31717,5
32099,31717,1
43758,31717,2
53694,31717,2
58965,31717,2
59979,31717,4
60040,31717,8
65897,31717,2
71839,31717,6
76678,31717,1
77917,31717,6
81140,31717,5
89513,31717,2
90654,31717,16
91925,31717,1
99497,31717,2
100414,31717,6
101141,31717,3
103142,31717,1
104288,31717,1
106022,31717,1
106638,31717,4
108564,31717,5
109709,31717,4
116255,31717,10
119078,31717,2
129784,31717,2
132872,31717,31
144148,31717,1
144889,31717,7
147885,31717,2
148812,31717,8
151292,31717,5
151378,31717,7
152144,31717,1
155299,31717,1
159591,31717,3
167069,31717,1
180067,31717,6
182401,31717,2
2258,31720,5
15229,31720,1
2258,31801,1
60694,31801,4
110789,31801,4
129928,31801,16
144148,31801,1
2258,31964,2
24609,31964,1
53694,31964,1
74840,31964,5
95676,31964,1
99132,31964,2
99497,31964,4
116571,31964,11
161695,31964,4
197759,31964,1
2258,32177,4
15124,32177,2
58311,32177,1
69173,32177,2
74840,32177,3
77917,32177,1
81140,32177,3
91925,32177,2
99497,32177,3
106161,32177,1
106638,32177,1
108564,32177,2
144148,32177,1
147271,32177,4
148812,32177,4
176478,32177,2
180067,32177,1
182401,32177,2
201268,32177,1
2258,32717,1
15229,32717,5
91925,32717,1
99497,32717,2
106161,32717,4
119078,32717,4
2258,33043,12
33142,33043,1
42113,33043,3
43758,33043,1
58965,33043,7
60425,33043,1
65897,33043,1
76678,33043,1
95676,33043,2
116255,33043,1
137311,33043,1
151378,33043,1
167069,33043,2
180067,33043,1
2258,33290,3
3830,33290,1
21469,33290,1
24609,33290,1
33142,33290,1
60694,33290,1
77917,33290,1
100414,33290,3
101141,33290,1
104288,33290,1
106638,33290,1
110789,33290,1
147271,33290,4
178241,33290,1
2258,33407,2
15229,33407,1
16274,33407,1
23297,33407,19
42113,33407,10
60694,33407,3
108564,33407,1
2258,33731,12
3830,33731,14
5557,33731,1
43758,33731,1
58965,33731,2
60425,33731,1
60694,33731,1
65897,33731,2
71839,33731,6
74840,33731,5
75304,33731,10
76678,33731,16
81140,33731,14
90654,33731,2
91925,33731,2
94945,33731,1
106161,33731,15
106638,33731,6
109709,33731,20
116255,33731,12
119078,33731,12
129784,33731,6
137311,33731,1
148812,33731,1
151378,33731,3
155299,33731,2
167069,33731,3
178241,33731,9
180067,33731,10
182401,33731,6
2258,33845,2
15124,33845,1
58965,33845,9
100414,33845,1
2258,34124,2
2335,34124,1
33142,34124,3
42113,34124,3
65897,34124,1
144889,34124,1
2258,34126,6
3830,34126,8
5557,34126,1
15229,34126,1
16274,34126,8
23297,34126,2
25276,34126,5
43365,34126,12
60425,34126,1
65897,34126,5
71839,34126,5
72203,34126,1
76678,34126,2
77917,34126,7
81140,34126,27
90654,34126,14
91925,34126,10
99497,34126,3
104288,34126,3
106022,34126,1
106161,34126,9
106638,34126,2
108564,34126,9
109709,34126,1
116255,34126,14
119078,34126,1
132872,34126,22
137311,34126,1
144148,34126,1
144889,34126,6
147885,34126,7
148812,34126,14
151378,34126,15
167069,34126,8
178241,34126,3
180067,34126,1
182401,34126,5
2258,34134,2
2335,34134,14
15124,34134,1
23297,34134,3
84047,34134,4
95676,34134,2
111923,34134,1
116571,34134,6
2258,34243,16
3830,34243,5
15124,34243,3
15229,34243,8
16274,34243,1
25276,34243,1
43758,34243,19
60425,34243,7
60694,34243,1
69173,34243,2
71839,34243,2
74840,34243,1
76678,34243,2
77917,34243,2
89513,34243,2
90654,34243,4
91925,34243,2
106022,34243,1
106161,34243,12
106638,34243,1
108564,34243,3
111923,34243,1
119078,34243,9
132872,34243,1
137311,34243,2
144889,34243,12
147885,34243,17
151378,34243,1
152144,34243,1
178241,34243,15
180067,34243,1
182401,34243,2
2258,34262,2
5557,34262,1
21469,34262,1
33142,34262,2
43758,34262,1
88940,34262,1
99132,34262,2
110789,34262,1
119078,34262,5
129928,34262,2
147885,34262,9
152144,34262,2
161695,34262,7
176478,34262,3
181209,34262,1
2258,34448,1
3830,34448,5
5557,34448,2
21469,34448,12
42113,34448,1
58965,34448,4
60694,34448,11
74840,34448,2
106638,34448,1
129928,34448,7
137311,34448,11
151378,34448,20
152144,34448,5
167069,34448,5
180067,34448,1
201268,34448,1
2258,34551,2
3830,34551,6
25276,34551,5
33142,34551,1
43365,34551,1
58965,34551,1
60694,34551,2
77917,34551,1
104288,34551,1
106638,34551,1
109709,34551,1
151378,34551,3
2258,34993,3
33731,34993,31
42113,34993,2
60694,34993,22
104288,34993,2
137311,34993,1
147271,34993,2
2258,35108,4
5557,35108,1
42113,35108,1
60694,35108,1
91925,35108,3
2258,35132,8
16274,35132,1
58965,35132,1
77917,35132,1
116571,35132,1
132872,35132,1
137311,35132,2
2258,35217,2
16274,35217,1
23297,35217,1
60425,35217,1
71839,35217,3
74840,35217,2
81140,35217,2
106161,35217,1
108564,35217,1
129784,35217,2
137311,35217,1
151378,35217,1
2258,35221,13
3830,35221,3
5557,35221,1
15229,35221,13
21469,35221,4
32099,35221,25
60425,35221,1
74840,35221,7
99132,35221,19
100414,35221,1
110789,35221,3
129928,35221,8
137311,35221,34
143961,35221,2
147271,35221,15
147885,35221,2
148812,35221,1
149399,35221,5
176478,35221,12
196710,35221,6
197759,35221,1
201268,35221,7
2258,35383,1
15229,35383,5
48292,35383,1
65897,35383,3
106022,35383,1
144889,35383,1
152144,35383,2
197759,35383,3
2258,35503,6
58965,35503,73
99497,35503,1
119078,35503,3
152144,35503,2
196710,35503,2
2258,35535,1
3830,35535,1
23297,35535,2
43365,35535,3
43758,35535,1
60425,35535,1
69173,35535,2
77917,35535,7
99497,35535,1
104288,35535,1
106161,35535,11
108564,35535,1
116255,35535,1
132872,35535,1
148812,35535,3
151378,35535,1
182401,35535,13
2258,35750,1
25276,35750,2
53694,35750,1
77917,35750,2
90654,35750,3
100414,35750,1
106022,35750,7
144889,35750,4
148812,35750,1
151378,35750,1
197506,35750,1
2258,35887,1
25276,35887,1
58965,35887,1
71839,35887,1
99497,35887,1
106022,35887,3
182401,35887,1
2258,35898,2
5557,35898,1
11912,35898,1
21469,35898,2
31310,35898,3
33142,35898,1
33731,35898,5
43365,35898,1
58311,35898,1
60694,35898,2
65897,35898,1
116571,35898,1
119078,35898,5
129784,35898,2
144889,35898,1
147271,35898,2
151378,35898,9
167069,35898,1
176478,35898,2
178241,35898,1
181697,35898,7
197759,35898,1
201268,35898,3
2258,35939,12
5557,35939,1
15229,35939,2
16274,35939,4
23297,35939,1
43758,35939,1
58311,35939,1
76678,35939,22
90654,35939,8
91925,35939,1
106022,35939,3
106161,35939,1
106638,35939,3
108564,35939,2
148812,35939,3
182401,35939,1
2258,36082,14
15503,36082,2
33142,36082,1
43365,36082,3
58311,36082,1
71839,36082,1
81140,36082,1
84047,36082,2
89513,36082,1
104288,36082,1
106022,36082,10
106161,36082,11
106638,36082,3
108564,36082,2
109709,36082,1
116255,36082,1
147271,36082,10
182401,36082,1
2258,36085,1
2335,36085,1
3830,36085,7
5557,36085,1
11912,36085,1
15503,36085,1
24609,36085,3
99497,36085,1
100414,36085,1
116571,36085,1
137311,36085,2
147885,36085,4
159591,36085,3
167069,36085,1
2258,36389,3
15229,36389,1
16274,36389,2
23297,36389,2
60425,36389,3
69173,36389,6
76678,36389,2
77917,36389,3
108564,36389,5
116255,36389,5
144889,36389,1
178241,36389,1
182401,36389,12
2258,37158,2
3830,37158,41
21469,37158,11
58965,37158,23
60694,37158,1
71839,37158,2
77917,37158,4
106022,37158,1
106161,37158,3
106638,37158,1
110824,37158,2
111923,37158,1
116571,37158,1
151378,37158,1
182401,37158,11
185080,37158,6
2258,37288,5
81140,37288,1
90654,37288,1
104288,37288,4
106022,37288,3
109709,37288,4
129928,37288,1
151378,37288,1
167069,37288,1
178241,37288,1
2258,37464,1
3830,37464,1
23297,37464,1
58965,37464,1
60694,37464,1
77917,37464,3
151378,37464,1
176478,37464,1
180067,37464,1
182401,37464,2
2258,38159,3
3830,38159,10
5557,38159,1
15124,38159,3
16274,38159,6
43758,38159,4
58965,38159,4
60425,38159,1
65897,38159,1
69173,38159,2
76678,38159,13
77917,38159,3
81140,38159,1
84047,38159,2
90654,38159,1
99497,38159,1
104288,38159,4
106161,38159,1
106638,38159,1
110789,38159,4
116255,38159,3
119078,38159,2
129784,38159,8
143961,38159,1
147271,38159,3
148812,38159,8
151378,38159,2
152144,38159,1
155299,38159,2
167069,38159,5
176478,38159,2
180067,38159,1
181697,38159,1
201268,38159,1
2258,38274,8
21469,38274,1
58965,38274,1
74840,38274,1
77917,38274,1
129784,38274,1
147271,38274,2
176478,38274,2
2258,38293,1
15503,38293,1
16274,38293,3
69173,38293,4
74840,38293,1
77917,38293,5
81140,38293,1
84047,38293,2
106022,38293,11
106161,38293,2
106638,38293,3
108564,38293,4
109709,38293,2
111923,38293,1
119078,38293,3
129784,38293,2
132872,38293,21
148812,38293,1
151378,38293,7
167069,38293,1
182401,38293,15
185080,38293,1
2258,38383,15
3830,38383,9
15124,38383,2
15229,38383,1
16274,38383,1
43758,38383,1
58965,38383,1
65897,38383,1
69173,38383,2
71839,38383,6
74840,38383,1
81140,38383,11
90654,38383,3
91925,38383,3
99497,38383,10
104288,38383,7
106638,38383,13
108564,38383,5
119078,38383,4
132872,38383,1
137311,38383,1
144148,38383,1
147885,38383,10
148812,38383,4
151378,38383,2
152144,38383,1
167069,38383,1
2258,38419,1
15124,38419,3
65897,38419,1
69173,38419,3
106161,38419,5
133970,38419,1
144148,38419,1
178241,38419,1
2258,38772,2
3830,38772,1
15229,38772,1
16274,38772,5
21469,38772,1
43365,38772,3
71839,38772,1
106161,38772,3
109709,38772,1
132872,38772,1
143961,38772,2
144889,38772,1
147271,38772,6
167069,38772,27
2258,38777,1
3830,38777,9
15124,38777,9
33142,38777,2
42113,38777,1
60425,38777,2
65897,38777,14
76678,38777,1
84047,38777,10
104288,38777,1
106022,38777,1
106161,38777,14
109709,38777,14
129784,38777,6
129928,38777,1
147271,38777,7
148812,38777,1
151378,38777,7
152144,38777,3
176478,38777,2
180067,38777,1
182401,38777,6
2258,38985,3
15124,38985,2
16274,38985,1
116571,38985,3
182401,38985,32
2258,39040,19
15229,39040,13
23297,39040,2
60425,39040,3
76678,39040,1
106022,39040,4
106638,39040,7
119078,39040,25
144148,39040,1
144889,39040,1
2258,39275,3
3830,39275,7
4694,39275,46
5557,39275,6
11912,39275,12
15124,39275,2
15229,39275,1
16274,39275,3
21469,39275,4
24609,39275,13
33142,39275,7
43365,39275,7
43758,39275,1
58311,39275,1
60694,39275,1
69173,39275,6
71839,39275,1
74840,39275,9
76678,39275,1
77917,39275,4
84047,39275,1
90654,39275,2
91925,39275,1
95676,39275,1
99132,39275,1
99497,39275,2
101141,39275,1
103142,39275,8
104288,39275,4
106022,39275,3
106161,39275,4
108564,39275,6
109709,39275,3
110789,39275,2
110993,39275,4
116255,39275,1
116571,39275,1
129784,39275,2
129928,39275,1
132872,39275,10
133970,39275,1
137311,39275,4
144148,39275,2
144889,39275,1
147271,39275,1
147885,39275,6
148812,39275,1
151378,39275,17
151994,39275,1
152144,39275,2
159591,39275,1
167069,39275,4
176478,39275,1
178241,39275,3
180067,39275,4
182401,39275,3
2258,39408,1
11912,39408,1
15124,39408,4
15503,39408,9
16274,39408,1
31310,39408,3
32099,39408,2
33731,39408,1
60694,39408,1
89513,39408,7
91925,39408,1
110789,39408,14
114060,39408,3
147271,39408,4
151378,39408,1
151994,39408,3
152144,39408,1
155299,39408,1
159591,39408,5
180067,39408,1
185080,39408,14
2258,39430,2
15229,39430,3
103142,39430,5
106161,39430,1
106638,39430,3
110824,39430,5
119078,39430,9
129784,39430,1
132872,39430,1
197506,39430,2
2258,39475,1
33731,39475,8
65897,39475,1
81140,39475,5
84047,39475,1
90654,39475,2
104288,39475,8
129784,39475,1
132872,39475,2
151994,39475,2
167069,39475,1
2258,39558,1
15229,39558,4
16274,39558,1
43365,39558,4
60425,39558,1
71839,39558,2
74840,39558,5
76678,39558,2
99497,39558,6
104288,39558,1
106161,39558,3
106638,39558,2
109709,39558,1
129784,39558,1
151378,39558,1
178241,39558,1
180067,39558,1
2258,39794,2
15124,39794,1
16274,39794,5
43365,39794,2
65897,39794,2
71839,39794,1
90654,39794,1
104288,39794,9
106022,39794,2
129784,39794,5
137311,39794,2
152144,39794,1
182401,39794,1
2258,39928,24
3830,39928,2
5557,39928,2
15124,39928,1
16274,39928,28
21469,39928,2
33142,39928,1
43365,39928,1
58965,39928,2
60425,39928,2
60694,39928,2
65897,39928,1
69173,39928,11
71839,39928,1
72203,39928,1
74840,39928,1
77917,39928,3
81140,39928,4
84047,39928,3
91925,39928,5
97899,39928,4
99497,39928,3
101141,39928,5
104288,39928,1
106161,39928,1
108564,39928,1
109709,39928,1
129784,39928,15
129928,39928,1
144889,39928,2
147271,39928,23
148812,39928,1
151378,39928,3
152144,39928,3
155299,39928,2
176478,39928,1
180067,39928,3
181697,39928,1
182401,39928,23
197759,39928,1
201268,39928,13
2258,39947,4
4694,39947,1
15229,39947,3
21469,39947,14
24609,39947,10
33142,39947,1
59979,39947,15
99132,39947,8
103142,39947,1
110789,39947,6
116255,39947,2
116571,39947,25
144889,39947,1
147885,39947,1
152144,39947,8
161695,39947,2
176478,39947,10
196710,39947,11
2258,40198,1
4694,40198,1
5557,40198,1
15124,40198,3
21469,40198,1
33731,40198,56
58965,40198,1
60694,40198,24
75304,40198,1
104288,40198,1
106638,40198,4
147271,40198,1
191198,40198,4
2258,40593,5
31310,40593,2
71839,40593,2
104288,40593,1
108564,40593,6
109709,40593,3
2258,40706,4
3830,40706,11
5557,40706,2
15124,40706,12
15229,40706,2
16274,40706,5
21469,40706,1
23297,40706,1
25276,40706,5
33142,40706,6
42113,40706,1
43365,40706,1
43758,40706,7
58965,40706,1
60694,40706,1
65897,40706,14
69173,40706,2
71839,40706,6
76678,40706,3
77917,40706,1
84047,40706,1
91925,40706,4
99497,40706,11
104288,40706,3
106022,40706,12
106161,40706,19
106638,40706,3
108564,40706,9
109709,40706,13
119078,40706,7
129784,40706,1
132872,40706,5
143961,40706,4
144148,40706,1
144889,40706,2
147885,40706,2
148812,40706,2
151378,40706,3
152144,40706,9
167069,40706,2
180067,40706,3
182401,40706,15
197506,40706,1
197759,40706,4
2258,40709,1
5557,40709,1
11912,40709,4
15229,40709,2
21469,40709,10
60694,40709,15
75304,40709,4
89513,40709,1
90654,40709,1
106161,40709,1
129928,40709,17
132872,40709,4
148812,40709,5
155299,40709,1
178241,40709,4
180067,40709,4
182401,40709,2
185080,40709,1
201268,40709,16
2258,41065,4
15124,41065,1
58965,41065,3
77917,41065,2
90654,41065,2
91925,41065,1
99497,41065,2
133970,41065,3
144148,41065,3
144889,41065,3
167069,41065,1
2258,41165,1
5557,41165,1
60694,41165,8
110789,41165,1
132872,41165,9
148812,41165,2
2258,41220,4
2335,41220,18
5557,41220,4
11912,41220,1
15124,41220,4
16274,41220,1
21469,41220,10
42113,41220,2
60425,41220,1
60694,41220,3
69173,41220,2
74840,41220,4
81140,41220,2
90654,41220,9
91925,41220,1
94945,41220,2
97899,41220,1
99497,41220,2
104288,41220,2
106161,41220,1
106638,41220,5
108564,41220,25
119078,41220,12
137311,41220,6
144889,41220,1
147885,41220,14
155299,41220,2
167069,41220,6
178241,41220,3
180067,41220,2
182401,41220,2
2258,41259,1
11912,41259,1
16274,41259,1
23297,41259,1
25276,41259,1
31310,41259,8
60425,41259,1
65897,41259,1
91925,41259,1
106161,41259,1
108564,41259,7
132872,41259,4
137311,41259,1
148812,41259,4
151994,41259,4
2258,41319,1
2335,41319,1
3830,41319,1
71839,41319,1
90654,41319,1
104288,41319,2
136526,41319,1
159591,41319,5
161695,41319,1
2258,41544,4
16274,41544,5
23297,41544,1
43365,41544,5
53694,41544,4
58311,41544,3
59979,41544,2
81140,41544,2
94945,41544,4
106161,41544,7
106638,41544,2
108564,41544,1
132872,41544,1
144148,41544,3
151378,41544,1
161695,41544,1
180067,41544,1
2258,41950,1
3830,41950,4
5557,41950,1
21469,41950,7
42113,41950,3
43365,41950,8
43758,41950,9
58965,41950,2
65897,41950,1
69173,41950,2
84047,41950,7
90654,41950,9
94945,41950,1
99497,41950,1
106161,41950,7
106638,41950,7
108564,41950,2
109709,41950,1
110993,41950,13
116255,41950,2
119078,41950,6
132872,41950,10
144889,41950,10
147271,41950,36
147885,41950,13
148812,41950,3
151292,41950,1
151378,41950,1
152144,41950,1
167069,41950,10
178241,41950,1
180067,41950,2
181697,41950,7
201268,41950,1
2258,42356,5
4694,42356,1
5557,42356,3
15229,42356,1
15503,42356,1
21469,42356,1
32099,42356,1
33142,42356,3
33731,42356,15
60259,42356,3
65897,42356,13
74840,42356,3
88940,42356,1
89513,42356,1
90654,42356,2
104288,42356,19
108564,42356,3
109709,42356,1
110789,42356,1
129784,42356,1
136526,42356,1
147271,42356,1
148812,42356,2
149399,42356,1
151994,42356,2
152144,42356,1
155299,42356,1
159591,42356,1
182401,42356,1
201268,42356,7
2258,42450,1
2335,42450,1
11912,42450,16
15229,42450,1
23297,42450,5
24609,42450,1
48292,42450,1
58965,42450,1
60694,42450,4
84047,42450,2
110824,42450,1
119078,42450,2
180067,42450,12
182401,42450,1
2258,42495,1
129784,42495,1
180067,42495,1
2258,42585,2
2335,42585,1
16274,42585,3
23297,42585,14
25276,42585,5
43365,42585,15
58311,42585,2
65897,42585,12
90654,42585,1
91925,42585,1
106161,42585,1
106638,42585,1
132872,42585,3
137311,42585,14
144889,42585,1
147885,42585,1
148812,42585,4
178241,42585,5
2258,42736,12
5557,42736,5
15229,42736,5
15503,42736,1
16274,42736,7
32099,42736,7
60425,42736,3
71839,42736,13
81140,42736,2
84047,42736,5
89513,42736,9
97899,42736,4
101141,42736,5
108564,42736,11
109709,42736,2
119078,42736,11
129784,42736,2
132872,42736,1
136526,42736,1
137311,42736,4
143961,42736,1
144889,42736,9
147885,42736,2
151292,42736,5
152144,42736,1
159591,42736,1
167069,42736,12
178241,42736,1
180067,42736,3
182401,42736,4
2258,43122,1
3830,43122,4
15124,43122,2
15229,43122,1
25276,43122,1
43758,43122,8
58965,43122,3
60425,43122,2
65897,43122,27
71839,43122,2
81140,43122,1
84047,43122,19
99497,43122,2
104288,43122,7
106022,43122,2
106161,43122,1
106638,43122,5
108564,43122,2
109709,43122,2
129784,43122,2
132872,43122,1
144889,43122,4
147271,43122,8
151378,43122,4
152144,43122,3
178241,43122,2
182401,43122,7
2258,43129,1
16274,43129,2
24609,43129,1
53694,43129,2
59979,43129,2
69173,43129,1
71839,43129,1
74840,43129,2
81140,43129,4
88940,43129,9
101141,43129,4
103142,43129,1
106161,43129,11
108564,43129,1
129784,43129,2
137311,43129,2
144889,43129,8
149399,43129,2
151378,43129,1
151994,43129,5
155299,43129,1
167069,43129,1
180067,43129,2
182401,43129,3
191198,43129,1
2258,43262,1
2335,43262,2
11912,43262,1
21469,43262,2
24609,43262,1
33731,43262,2
60694,43262,2
81140,43262,1
99132,43262,1
101141,43262,1
108564,43262,1
110789,43262,1
116255,43262,4
132872,43262,1
151292,43262,2
151378,43262,1
155299,43262,1
161695,43262,1
176478,43262,1
178241,43262,1
181697,43262,2
2258,43371,1
21469,43371,2
31310,43371,2
104288,43371,2
114060,43371,1
119078,43371,1
144148,43371,1
148812,43371,2
151378,43371,1
167069,43371,2
196710,43371,1
197759,43371,1
201268,43371,1
2258,43768,16
3830,43768,7
23297,43768,3
25276,43768,5
58965,43768,2
65897,43768,4
71839,43768,3
72203,43768,1
77917,43768,8
81140,43768,5
84047,43768,3
88940,43768,1
91925,43768,1
99497,43768,1
104288,43768,1
106022,43768,1
106161,43768,11
106638,43768,4
108564,43768,4
109709,43768,6
119078,43768,1
129784,43768,1
144889,43768,3
147271,43768,2
151292,43768,1
151378,43768,4
155299,43768,1
167069,43768,2
178241,43768,3
182401,43768,1
201268,43768,1
2258,43789,1
5557,43789,1
16274,43789,4
25276,43789,4
33142,43789,1
43758,43789,2
59979,43789,6
65897,43789,1
69173,43789,1
76678,43789,5
77917,43789,1
81140,43789,1
90654,43789,15
91925,43789,11
99497,43789,1
106161,43789,1
108564,43789,1
114060,43789,5
116255,43789,4
119078,43789,2
136526,43789,3
143961,43789,1
144148,43789,6
144889,43789,16
147885,43789,6
149399,43789,1
167069,43789,4
182401,43789,1
2258,43875,2
2335,43875,16
11912,43875,1
23297,43875,2
84047,43875,4
111923,43875,10
116571,43875,2
161695,43875,1
2258,43961,1
3830,43961,1
15229,43961,5
15503,43961,6
16274,43961,5
23297,43961,6
25276,43961,2
32099,43961,9
33142,43961,3
42113,43961,1
43758,43961,5
58311,43961,1
58965,43961,5
65897,43961,22
71839,43961,6
74840,43961,1
76678,43961,1
77917,43961,2
84047,43961,7
89513,43961,1
99497,43961,1
106161,43961,1
109709,43961,5
129784,43961,2
132872,43961,18
137311,43961,1
144148,43961,6
147271,43961,3
148812,43961,3
151378,43961,8
159591,43961,29
167069,43961,1
178241,43961,2
185080,43961,14
2258,44116,1
3830,44116,3
24609,44116,1
58965,44116,4
100414,44116,4
103142,44116,31
110824,44116,1
147885,44116,4
149399,44116,5
161695,44116,1
2258,44204,1
77917,44204,1
104288,44204,1
110824,44204,1
111923,44204,1
167069,44204,2
201268,44204,1
2258,44359,2
3830,44359,7
5557,44359,1
15124,44359,5
15229,44359,1
15503,44359,1
16274,44359,1
21469,44359,4
23297,44359,3
